QueryNumber;List
00064;[173, '00800', 0.03616299156776015]
00064;[174, '00073', 0.03591650692364416]
00064;[175, '00312', 0.03564652141947796]
00064;[176, '00473', 0.035430966111960054]
00064;[177, '00262', 0.03527490767399653]
00064;[178, '00095', 0.03517208374645284]
00064;[179, '00707', 0.035058638362238034]
00064;[180, '01204', 0.03498416632468349]
00064;[181, '00734', 0.03497760194340671]
00064;[182, '00234', 0.03483666004307064]
00064;[183, '00886', 0.0346559079815115]
00064;[184, '00326', 0.034544655158433024]
00064;[185, '00550', 0.03443889032622111]
00064;[186, '00792', 0.03431214783915795]
00064;[187, '00546', 0.03425741279396259]
00064;[188, '00299', 0.034242227369887135]
00064;[189, '00647', 0.03423669247717629]
00064;[190, '01212', 0.033990721068681416]
00064;[191, '00842', 0.033977758218080564]
00064;[192, '00992', 0.03385651990771365]
00064;[193, '00959', 0.03382719738411732]
00064;[194, '00333', 0.033561571972530575]
00064;[195, '00798', 0.03342384049850607]
00064;[196, '00304', 0.03341949698019568]
00064;[197, '00761', 0.033316888574807184]
00064;[198, '00193', 0.033313144175544346]
00064;[199, '00099', 0.03323527150458962]
00064;[200, '00311', 0.03319308100642245]
00064;[201, '00757', 0.03311822135793217]
00064;[202, '00185', 0.03308709971405902]
00064;[203, '00879', 0.032882399196726836]
00064;[204, '00083', 0.03278034750265013]
00064;[205, '01085', 0.032762619045378284]
00064;[206, '00020', 0.03234923943242526]
00064;[207, '00609', 0.03210438142641398]
00064;[208, '00379', 0.03201154302745681]
00064;[209, '00314', 0.03199373351444789]
00064;[210, '00930', 0.03197741786504487]
00064;[211, '00625', 0.03187859402587135]
00064;[212, '00052', 0.03184729629935718]
00064;[213, '00349', 0.031659771016969276]
00064;[214, '00424', 0.03160641238246091]
00064;[215, '00689', 0.031547567401459406]
00064;[216, '00511', 0.031256148648937276]
00064;[217, '00966', 0.03107527813958982]
00064;[218, '00259', 0.031052492955801664]
00064;[219, '00615', 0.030926626402378775]
00064;[220, '01180', 0.03089185838589078]
00064;[221, '01081', 0.03079459135897076]
00064;[222, '00174', 0.030698839783818974]
00064;[223, '00429', 0.03052604613386375]
00064;[224, '00843', 0.030190284602801844]
00064;[225, '00949', 0.030159277341698317]
00064;[226, '00135', 0.03007368045918781]
00064;[227, '00258', 0.029619603074156585]
00064;[228, '01220', 0.02936808482295823]
00064;[229, '00916', 0.029349366845724843]
00064;[230, '00093', 0.02875734342607805]
00064;[231, '00736', 0.02866453421824951]
00064;[232, '00274', 0.028648389540064722]
00064;[233, '01232', 0.02861417795591232]
00064;[234, '00922', 0.02852305038938581]
00064;[235, '00163', 0.028335843109506806]
00064;[236, '00524', 0.028320480620225946]
00064;[237, '00578', 0.028278055648909704]
00064;[238, '00087', 0.028234475907267405]
00064;[239, '01019', 0.028100442163988184]
00064;[240, '00449', 0.027823708835384365]
00064;[241, '00001', 0.027376789675070737]
00064;[242, '01224', 0.02727102339336277]
00064;[243, '00452', 0.02720572936312614]
00064;[244, '00211', 0.02712280501135097]
00064;[245, '01171', 0.02668121200254147]
00064;[246, '00212', 0.02651853353347094]
00064;[247, '00804', 0.02645680018087272]
00064;[248, '00068', 0.026318563907455628]
00064;[249, '00650', 0.02622939087194376]
00064;[250, '00179', 0.026178213764801193]
00064;[251, '00668', 0.026151959456882125]
00064;[252, '00151', 0.026128528389111446]
00064;[253, '00490', 0.026114736297198522]
00064;[254, '00872', 0.02606937991604275]
00064;[255, '00654', 0.02604190582481035]
00064;[256, '00552', 0.02578820584086604]
00064;[257, '00104', 0.02533315327709281]
00064;[258, '00058', 0.025325625801260403]
00064;[259, '00422', 0.025247231079119872]
00064;[260, '01213', 0.025188038772593176]
00064;[261, '01131', 0.025177669670066318]
00064;[262, '01214', 0.025137475096605844]
00064;[263, '00425', 0.02476182865524394]
00064;[264, '01117', 0.024757548116874268]
00064;[265, '00050', 0.02469171646323926]
00064;[266, '01156', 0.024473225574050076]
00064;[267, '01066', 0.024357904674016696]
00064;[268, '00710', 0.02416117276961746]
00064;[269, '00268', 0.024154591050348884]
00064;[270, '00434', 0.02410473708183699]
00064;[271, '01087', 0.02407641479648202]
00064;[272, '00446', 0.023932706020091125]
00064;[273, '01098', 0.023882684259767317]
00064;[274, '00906', 0.023731303019747838]
00064;[275, '00920', 0.02371946933079902]
00064;[276, '00350', 0.023657370269771955]
00064;[277, '00964', 0.02362685219861588]
00064;[278, '00599', 0.023577970842620404]
00064;[279, '01227', 0.023560849957518348]
00064;[280, '00327', 0.02354329326470994]
00064;[281, '01074', 0.023536772141630337]
00064;[282, '00522', 0.023525375749886942]
00064;[283, '00969', 0.023442693471575772]
00064;[284, '01203', 0.023369948315225535]
00064;[285, '00811', 0.02321252698024576]
00064;[286, '00442', 0.02306096601271492]
00064;[287, '01165', 0.022993230070537312]
00064;[288, '01226', 0.02297996049358802]
00064;[289, '00470', 0.022937679674243507]
00064;[290, '01026', 0.022903280527749037]
00064;[291, '00110', 0.022853353202090122]
00064;[292, '01092', 0.022843321976821013]
00064;[293, '00192', 0.022823355588322304]
00064;[294, '00783', 0.022780028416623598]
00064;[295, '00885', 0.022774569183828364]
00064;[296, '00388', 0.022744030671924778]
00064;[297, '00483', 0.022670020065949092]
00064;[298, '00655', 0.02254733741036095]
00064;[299, '00107', 0.02251608537141878]
00064;[300, '00540', 0.021937668972902735]
00064;[301, '01033', 0.02189251545914477]
00064;[302, '00518', 0.02185702668817057]
00064;[303, '00690', 0.02183548552345686]
00064;[304, '00575', 0.021814452510884878]
00064;[305, '00480', 0.021793993664890755]
00064;[306, '00380', 0.02178296719062472]
00064;[307, '00714', 0.021696425570086924]
00064;[308, '00538', 0.021518725050128074]
00064;[309, '00426', 0.021466713403156618]
00064;[310, '00448', 0.02142419654627146]
00064;[311, '00723', 0.021384284341253612]
00064;[312, '00659', 0.021376447852802044]
00064;[313, '00344', 0.02129593526977815]
00064;[314, '00144', 0.02129332675324346]
00064;[315, '00244', 0.021281291726842812]
00064;[316, '00514', 0.021276818222473536]
00064;[317, '00219', 0.021237202613132364]
00064;[318, '00136', 0.021206217449934853]
00064;[319, '01105', 0.02118156616766931]
00064;[320, '00061', 0.02103815273498271]
00064;[321, '00790', 0.02092667178059105]
00064;[322, '00224', 0.020776732767995076]
00064;[323, '00653', 0.02073144898937192]
00064;[324, '00555', 0.02066144351105314]
00064;[325, '00592', 0.02062101051523922]
00064;[326, '00627', 0.020595776073995275]
00064;[327, '00023', 0.02051832707822074]
00064;[328, '00905', 0.020508284113859465]
00064;[329, '00075', 0.02040009856267805]
00064;[330, '00984', 0.020362998279240565]
00064;[331, '00532', 0.020346254860793698]
00064;[332, '00732', 0.020290851075615287]
00064;[333, '01167', 0.020224954089205827]
00064;[334, '00013', 0.020220084297582396]
00064;[335, '00529', 0.01981282962999485]
00064;[336, '00204', 0.019423956339128634]
00064;[337, '00067', 0.01935790169520295]
00064;[338, '00325', 0.019313028791277612]
00064;[339, '00946', 0.019286394496015248]
00064;[340, '00635', 0.019193355697299182]
00064;[341, '00740', 0.01895746310532713]
00064;[342, '00182', 0.01895691640549359]
00064;[343, '00071', 0.018949578501057465]
00064;[344, '01148', 0.01894632839414904]
00064;[345, '00148', 0.018928116179806522]
00064;[346, '01202', 0.018742303429343396]
00064;[347, '00751', 0.018740457329305356]
00064;[348, '00887', 0.01866936548633734]
00064;[349, '01237', 0.018614516930393152]
00064;[350, '01048', 0.01857106943717876]
00064;[351, '00397', 0.018566204186791925]
00064;[352, '00197', 0.018426214098892512]
00064;[353, '00243', 0.018424283081887528]
00064;[354, '00865', 0.018398948673384694]
00064;[355, '00060', 0.0183565803785041]
00064;[356, '00807', 0.018336365493142853]
00064;[357, '00805', 0.01828529418261292]
00064;[358, '00566', 0.01822021849912723]
00064;[359, '00356', 0.018078192822999408]
00064;[360, '00022', 0.01804873721228469]
00064;[361, '00934', 0.017998224725889977]
00064;[362, '01194', 0.017901797114148986]
00064;[363, '00696', 0.017867743503202648]
00064;[364, '00644', 0.01785975794094606]
00064;[365, '00297', 0.01776746139001409]
00064;[366, '01170', 0.017733720708052753]
00064;[367, '01234', 0.017720566363608345]
00064;[368, '00358', 0.01763901718634951]
00064;[369, '00103', 0.01753106661748443]
00064;[370, '00411', 0.017522157673154688]
00064;[371, '00335', 0.01745806305767238]
00064;[372, '00340', 0.01731495597794588]
00064;[373, '00430', 0.01731386297661125]
00064;[374, '01175', 0.017285032734701278]
00064;[375, '00664', 0.01725450832607734]
00064;[376, '01109', 0.017189857793150545]
00064;[377, '00034', 0.017179890285209304]
00064;[378, '00241', 0.017131739712297644]
00064;[379, '00436', 0.017063104015457155]
00064;[380, '00247', 0.017043125478396603]
00064;[381, '00295', 0.01701173887765457]
00064;[382, '00266', 0.016957383325722105]
00064;[383, '01015', 0.016899197137303198]
00064;[384, '00502', 0.016817083199996752]
00064;[385, '01140', 0.016734927255802064]
00064;[386, '01004', 0.016423332529300106]
00064;[387, '00096', 0.016314998574285096]
00064;[388, '00280', 0.01631259529878556]
00064;[389, '00673', 0.016153284006467355]
00064;[390, '01062', 0.01614133164057407]
00064;[391, '00987', 0.016069311762919796]
00064;[392, '00621', 0.01605724299757408]
00064;[393, '01002', 0.016045063421918488]
00064;[394, '00451', 0.015910726784452673]
00064;[395, '00542', 0.015863263361203556]
00064;[396, '00030', 0.015637896007864645]
00064;[397, '00031', 0.01563435508869052]
00064;[398, '00155', 0.015604312802752969]
00064;[399, '00913', 0.015501114842461838]
00064;[400, '01083', 0.01548867143963298]
00064;[401, '00806', 0.015404537869839523]
00064;[402, '00253', 0.015359465299581702]
00064;[403, '00394', 0.015324761043287989]
00064;[404, '00597', 0.015158046919632035]
00064;[405, '00080', 0.015100357519247525]
00064;[406, '00467', 0.015066430856056585]
00064;[407, '00706', 0.014946493446876711]
00064;[408, '01016', 0.014916669017671379]
00064;[409, '00642', 0.01484438108800424]
00064;[410, '00498', 0.014793288958674817]
00064;[411, '00465', 0.014734214572219077]
00064;[412, '00090', 0.014710249632896943]
00064;[413, '01125', 0.014559666904841794]
00064;[414, '00809', 0.01440938824791452]
00064;[415, '00994', 0.014408917662511896]
00064;[416, '00535', 0.014382498979014972]
00064;[417, '00527', 0.014308367914523577]
00064;[418, '00018', 0.014280651583424196]
00064;[419, '00347', 0.014249959284962697]
00064;[420, '01041', 0.014213037713820669]
00064;[421, '00533', 0.014186553169664409]
00064;[422, '00697', 0.014133545904203995]
00064;[423, '00748', 0.014105286917085815]
00064;[424, '01099', 0.014059097884532657]
00064;[425, '00367', 0.01404877916972259]
00064;[426, '01169', 0.014005767322085756]
00064;[427, '00955', 0.01392302390756362]
00064;[428, '01163', 0.013914434183027903]
00064;[429, '00008', 0.013873310418296802]
00064;[430, '01046', 0.013860108276713991]
00064;[431, '00952', 0.013855664317043668]
00064;[432, '00703', 0.01383258584128051]
00064;[433, '00643', 0.013658864217956486]
00064;[434, '00989', 0.013601884085792597]
00064;[435, '01077', 0.013502227837579834]
00064;[436, '01229', 0.01349743130700786]
00064;[437, '00819', 0.01349433710261598]
00064;[438, '01173', 0.013491773342510198]
00064;[439, '00190', 0.013481365304602023]
00064;[440, '01078', 0.013326217930185267]
00064;[441, '00867', 0.013317218694022892]
00064;[442, '00875', 0.013250404788053262]
00064;[443, '00183', 0.013218467817744878]
00064;[444, '00007', 0.0132149973949772]
00064;[445, '00047', 0.013147597006384895]
00064;[446, '01008', 0.013120597623468956]
00064;[447, '01120', 0.013054944151479671]
00064;[448, '00055', 0.012866475555823377]
00064;[449, '00254', 0.01274605867733127]
00064;[450, '00499', 0.012691986718245238]
00064;[451, '00861', 0.012669925731553709]
00064;[452, '01207', 0.012602146923585664]
00064;[453, '00045', 0.012537940039213512]
00064;[454, '00092', 0.012296497786430402]
00064;[455, '00257', 0.012272630328641183]
00064;[456, '00337', 0.012230550461317869]
00064;[457, '00988', 0.012212261191378262]
00064;[458, '01044', 0.012148257261827066]
00064;[459, '00140', 0.012134523436275168]
00064;[460, '00667', 0.012057080970020118]
00064;[461, '01228', 0.012021958953276585]
00064;[462, '01143', 0.011839876241676189]
00064;[463, '00719', 0.011808893347758437]
00064;[464, '00586', 0.011726433098221193]
00064;[465, '00237', 0.01172580518865622]
00064;[466, '00393', 0.011615729850154145]
00064;[467, '00415', 0.011460735651979088]
00064;[468, '00444', 0.011354445701980874]
00064;[469, '00443', 0.01117290830441419]
00064;[470, '00830', 0.011103240885877746]
00064;[471, '00630', 0.01106775316577911]
00064;[472, '00508', 0.011057475816958089]
00064;[473, '00223', 0.011042047078017576]
00064;[474, '00899', 0.010933913514012933]
00064;[475, '00803', 0.010588910825185075]
00064;[476, '00166', 0.010575798561332]
00064;[477, '00917', 0.01054137184362927]
00064;[478, '00165', 0.01050204289813431]
00064;[479, '00139', 0.010456650232958829]
00064;[480, '00795', 0.010335377818484077]
00064;[481, '00215', 0.010298642892767492]
00064;[482, '00851', 0.010205844315086187]
00064;[483, '00590', 0.010153640788833974]
00064;[484, '01045', 0.010132330437529086]
00064;[485, '01159', 0.010072671917333473]
00064;[486, '00504', 0.009891525481189439]
00064;[487, '01162', 0.00976189553879349]
00064;[488, '00860', 0.009727629511359089]
00064;[489, '00815', 0.009640094806943321]
00064;[490, '00837', 0.009622376012041703]
00064;[491, '00812', 0.009611849299371823]
00064;[492, '00459', 0.009603759941540538]
00064;[493, '01084', 0.009579976260843249]
00064;[494, '00607', 0.009539938564330636]
00064;[495, '00581', 0.009509963903319589]
00064;[496, '00246', 0.009468210142644451]
00064;[497, '00677', 0.009385427365743562]
00064;[498, '00310', 0.009364893725145894]
00064;[499, '00081', 0.009354447828921204]
00064;[500, '00308', 0.009291476219638323]
00064;[501, '01121', 0.009236031269173647]
00064;[502, '00594', 0.009218617456271413]
00064;[503, '01139', 0.009061297426616727]
00064;[504, '00892', 0.009053253563272764]
00064;[505, '00956', 0.008958936946564888]
00064;[506, '00671', 0.008923864513360314]
00064;[507, '00541', 0.008747861497247383]
00064;[508, '00980', 0.008739510570048167]
00064;[509, '00370', 0.008667269837643878]
00064;[510, '00896', 0.008585259552918894]
00064;[511, '00611', 0.008531106485245727]
00064;[512, '00125', 0.008473408079838873]
00064;[513, '00332', 0.008459896391135662]
00064;[514, '00596', 0.008453071092669203]
00064;[515, '01090', 0.008205842129863528]
00064;[516, '00793', 0.00816427627960478]
00064;[517, '00164', 0.008022710639139605]
00064;[518, '00749', 0.007990697863946116]
00064;[519, '00901', 0.0076971986539914805]
00064;[520, '00998', 0.007686196948784244]
00064;[521, '00870', 0.0076792161411329786]
00064;[522, '00331', 0.0076525026670209405]
00064;[523, '00019', 0.007617631114694451]
00064;[524, '00177', 0.007616489798581434]
00064;[525, '01177', 0.007611736806611083]
00064;[526, '00218', 0.007552223718634679]
00064;[527, '00936', 0.007529949904499542]
00064;[528, '01124', 0.007460639288411251]
00064;[529, '01079', 0.007362631860831861]
00064;[530, '00986', 0.007348845577766036]
00064;[531, '00440', 0.007316498595278484]
00064;[532, '00460', 0.0072636244586019045]
00064;[533, '01138', 0.007228174397904881]
00064;[534, '00577', 0.007206553746066332]
00064;[535, '00768', 0.007194650299544326]
00064;[536, '00588', 0.007179429044893235]
00064;[537, '01135', 0.007139196271759871]
00064;[538, '01172', 0.007067448096226795]
00064;[539, '00098', 0.007042610744308013]
00064;[540, '00613', 0.006909970694425313]
00064;[541, '00501', 0.006905492956125944]
00064;[542, '00346', 0.006864188633763932]
00064;[543, '00181', 0.006847691044888449]
00064;[544, '00711', 0.006803033915176464]
00064;[545, '00302', 0.006787966643074755]
00064;[546, '00915', 0.006719737298666601]
00064;[547, '00780', 0.0067071310573910015]
00064;[548, '00764', 0.006637560926049257]
00064;[549, '00784', 0.0066311155969401864]
00064;[550, '00229', 0.006601959780331082]
00064;[551, '00852', 0.006593883886632004]
00064;[552, '01161', 0.006562062086527373]
00064;[553, '00466', 0.006548532506502522]
00064;[554, '00432', 0.006511579486520321]
00064;[555, '01164', 0.006461771464027469]
00064;[556, '01007', 0.006458356068361662]
00064;[557, '00737', 0.006426198085613916]
00064;[558, '01168', 0.0063774546355776975]
00064;[559, '00614', 0.00635424811705878]
00064;[560, '01082', 0.006349934902620896]
00064;[561, '00982', 0.006332734463933671]
00064;[562, '00983', 0.006290397767091768]
00064;[563, '00159', 0.006288069426141212]
00064;[564, '00960', 0.00627140400617739]
00064;[565, '00051', 0.006227567517883719]
00064;[566, '00469', 0.006203162314993628]
00064;[567, '00205', 0.006160210738318231]
00064;[568, '01025', 0.005993102458572231]
00064;[569, '00562', 0.005960181339116754]
00064;[570, '00260', 0.005958756390808658]
00064;[571, '00612', 0.005954787275474888]
00064;[572, '00012', 0.005838184397066824]
00064;[573, '00059', 0.005757617683771974]
00064;[574, '00387', 0.005657123178905915]
00064;[575, '00352', 0.005637844690624618]
00064;[576, '00725', 0.005625735068138308]
00064;[577, '00985', 0.005458434738456255]
00064;[578, '00890', 0.00545118158550041]
00064;[579, '00639', 0.005427727880838425]
00064;[580, '00754', 0.005333540849742748]
00064;[581, '00187', 0.00532739052205223]
00064;[582, '01012', 0.005319260639548939]
00064;[583, '01104', 0.005290943381447632]
00064;[584, '01189', 0.005240308329966332]
00064;[585, '00477', 0.005219804623586417]
00064;[586, '00317', 0.005216028126195451]
00064;[587, '00623', 0.005182597187186126]
00064;[588, '00509', 0.00516858103223819]
00064;[589, '00357', 0.005164677816909736]
00064;[590, '00487', 0.00514192611310895]
00064;[591, '00767', 0.005138083984309038]
00064;[592, '01009', 0.005030712688985827]
00064;[593, '00770', 0.004997260121127262]
00064;[594, '00698', 0.004982733637119834]
00064;[595, '00903', 0.004936931741044568]
00064;[596, '00528', 0.004893230053338732]
00064;[597, '00769', 0.004889949021525342]
00064;[598, '00722', 0.004873315589891778]
00064;[599, '01190', 0.0048666555054029]
00064;[600, '01179', 0.004826376208981428]
00064;[601, '01118', 0.004804009265117809]
00064;[602, '00228', 0.004670303182578143]
00064;[603, '00364', 0.004622616458356537]
00064;[604, '00351', 0.004595774008691552]
00064;[605, '00833', 0.0045401597913192066]
00064;[606, '01000', 0.004532733759188106]
00064;[607, '01132', 0.0045276585138552304]
00064;[608, '00305', 0.004422606253230865]
00064;[609, '00479', 0.004385738562705528]
00064;[610, '00284', 0.004379378545149525]
00064;[611, '00715', 0.00435018334645462]
00064;[612, '00088', 0.004343029689960647]
00064;[613, '01075', 0.004314304725084133]
00064;[614, '01119', 0.004255044932509188]
00064;[615, '00753', 0.004205654056817851]
00064;[616, '00589', 0.004195783763084907]
00064;[617, '00489', 0.0041910318695154705]
00064;[618, '00521', 0.004185199946503289]
00064;[619, '00026', 0.004098914337564009]
00064;[620, '00587', 0.0040769933818835405]
00064;[621, '01205', 0.004045438906394893]
00064;[622, '00383', 0.00402045360745509]
00064;[623, '01181', 0.003980192232622181]
00064;[624, '01129', 0.003968594602179909]
00064;[625, '00834', 0.003955811077832044]
00064;[626, '00848', 0.003941700990419936]
00064;[627, '01060', 0.003935206967602791]
00064;[628, '00873', 0.0038578253880348704]
00064;[629, '00631', 0.0038157017550776175]
00064;[630, '00455', 0.0038014222331734546]
00064;[631, '00389', 0.0037873109335098214]
00064;[632, '00684', 0.0037858915187860033]
00064;[633, '00082', 0.003746109836178893]
00064;[634, '00006', 0.003651974472732458]
00064;[635, '01239', 0.0036413321089668054]
00064;[636, '00568', 0.0036049842110913665]
00064;[637, '01057', 0.003588220406268046]
00064;[638, '00554', 0.0035809184875660754]
00064;[639, '00579', 0.003578455999335448]
00064;[640, '01108', 0.003574315298850327]
00064;[641, '00315', 0.0035480186955270574]
00064;[642, '00011', 0.003531697452059518]
00064;[643, '00043', 0.003530545457108777]
00064;[644, '01018', 0.003512163549415941]
00064;[645, '00189', 0.003496751926846903]
00064;[646, '00944', 0.0034911753111269914]
00064;[647, '00271', 0.003457034144099088]
00064;[648, '00010', 0.0034195865717513243]
